x,y,ref,rmse_ref,variance_ref,variable,value,rmse,variance
4351187.5,4095812.5,242.2342895222688,0.0,0.0,sensor_hq,242.2342895222688,0.0,0.0
4348412.5,4090512.5,53.30142117333829,0.0,0.0,sensor_hq,53.30142117333829,0.0,0.0
4342862.5,4089562.5,395.9806167604513,0.0,0.0,sensor_hq,395.9806167604513,0.0,0.0
4354887.5,4093187.5,132.4718153756705,0.0,0.0,sensor_hq,132.4718153756705,0.0,0.0
4342487.5,4089737.5,350.4842136410845,0.0,0.0,sensor_hq,350.4842136410845,0.0,0.0
4355437.5,4090262.5,40.0920750396587,0.0,0.0,sensor_hq,40.0920750396587,0.0,0.0
4349437.5,4087337.5,71.119721412186,0.0,0.0,sensor_hq,71.119721412186,0.0,0.0
4353512.5,4090962.5,64.96545662860035,0.0,0.0,sensor_hq,64.96545662860035,0.0,0.0
4350387.5,4098837.5,487.0233331738914,0.0,0.0,sensor_hq,487.0233331738914,0.0,0.0
4353462.5,4085987.5,40.83677741883772,0.0,0.0,sensor_hq,40.83677741883772,0.0,0.0
4347612.5,4088662.5,158.37173920164344,0.0,0.0,sensor_hq,158.37173920164344,0.0,0.0
4352687.5,4095712.5,242.28556930218744,0.0,0.0,sensor_hq,242.28556930218744,0.0,0.0
4352262.5,4091862.5,101.04628473456252,0.0,0.0,sensor_hq,101.04628473456252,0.0,0.0
4351387.5,4090887.5,145.0036011243075,0.0,0.0,sensor_hq,145.0036011243075,0.0,0.0
4351537.5,4097212.5,399.6902432879714,0.0,0.0,sensor_hq,399.6902432879714,0.0,0.0
4355062.5,4092562.5,118.75574526440109,0.0,0.0,sensor_hq,118.75574526440109,0.0,0.0
4346537.5,4088912.5,112.57697554901873,0.0,0.0,sensor_hq,112.57697554901873,0.0,0.0
4351662.5,4093512.5,268.8414266466043,0.0,0.0,sensor_hq,268.8414266466043,0.0,0.0
4349612.5,4098837.5,363.296584199855,0.0,0.0,sensor_hq,363.296584199855,0.0,0.0
4351187.5,4092162.5,137.37509509471275,0.0,0.0,sensor_hq,137.37509509471275,0.0,0.0
4345062.5,4095387.5,373.9103036737071,0.0,0.0,sensor_hq,373.9103036737071,0.0,0.0
4344262.5,4087612.5,298.8155669168496,0.0,0.0,sensor_hq,298.8155669168496,0.0,0.0
4349737.5,4092062.5,288.03690608908755,0.0,0.0,sensor_hq,288.03690608908755,0.0,0.0
4347562.5,4094287.5,319.0733924269557,0.0,0.0,sensor_hq,319.0733924269557,0.0,0.0
4344612.5,4089387.5,406.5155006661742,0.0,0.0,sensor_hq,406.5155006661742,0.0,0.0
4350337.5,4091312.5,254.5959819607369,0.0,0.0,sensor_hq,254.5959819607369,0.0,0.0
4344537.5,4094312.5,166.11787316667963,0.0,0.0,sensor_hq,166.11787316667963,0.0,0.0
4355587.5,4091037.5,63.34974466445209,0.0,0.0,sensor_hq,63.34974466445209,0.0,0.0
4355062.5,4088512.5,10.309195644367351,0.0,0.0,sensor_hq,10.309195644367351,0.0,0.0
4353012.5,4097662.5,325.66360289202544,0.0,0.0,sensor_hq,325.66360289202544,0.0,0.0
4345062.5,4086737.5,243.6538219760574,0.0,0.0,sensor_hq,243.6538219760574,0.0,0.0
4354412.5,4088337.5,18.08528871958769,0.0,0.0,sensor_hq,18.08528871958769,0.0,0.0
4347837.5,4098487.5,225.3938347818688,0.0,0.0,sensor_hq,225.3938347818688,0.0,0.0
4345237.5,4091262.5,156.84346787955414,0.0,0.0,sensor_hq,156.84346787955414,0.0,0.0
4346287.5,4091787.5,52.92739851735554,0.0,0.0,sensor_hq,52.92739851735554,0.0,0.0
4348462.5,4090787.5,55.23661722607941,0.0,0.0,sensor_hq,55.23661722607941,0.0,0.0
4353962.5,4088862.5,33.250004185254866,0.0,0.0,sensor_hq,33.250004185254866,0.0,0.0
4348287.5,4094387.5,149.46810213848786,0.0,0.0,sensor_hq,149.46810213848786,0.0,0.0
4350137.5,4097087.5,320.8934516053247,0.0,0.0,sensor_hq,320.8934516053247,0.0,0.0
4347562.5,4097112.5,161.17350479242256,0.0,0.0,sensor_hq,161.17350479242256,0.0,0.0
4348912.5,4091887.5,85.09722757387095,0.0,0.0,sensor_hq,85.09722757387095,0.0,0.0
4346387.5,4091212.5,108.27099578015095,0.0,0.0,sensor_hq,108.27099578015095,0.0,0.0
4347062.5,4085087.5,45.76276937338768,0.0,0.0,sensor_hq,45.76276937338768,0.0,0.0
4350337.5,4086537.5,17.732894908472005,0.0,0.0,sensor_hq,17.732894908472005,0.0,0.0
4349412.5,4090662.5,89.99545799516109,0.0,0.0,sensor_hq,89.99545799516109,0.0,0.0
4346212.5,4095887.5,335.68952627146894,0.0,0.0,sensor_hq,335.68952627146894,0.0,0.0
4343712.5,4089662.5,446.35255955322646,0.0,0.0,sensor_hq,446.35255955322646,0.0,0.0
4343462.5,4095912.5,238.90157334081732,0.0,0.0,sensor_hq,238.90157334081732,0.0,0.0
4355062.5,4091937.5,104.78317019825124,0.0,0.0,sensor_hq,104.78317019825124,0.0,0.0
4346337.5,4093787.5,342.3448047430273,0.0,0.0,sensor_hq,342.3448047430273,0.0,0.0
4343937.5,4092912.5,179.48563076703834,0.0,0.0,sensor_hq,179.48563076703834,0.0,0.0
4343487.5,4095487.5,257.42551092480363,0.0,0.0,sensor_hq,257.42551092480363,0.0,0.0
4347812.5,4088162.5,163.62912399439082,0.0,0.0,sensor_hq,163.62912399439082,0.0,0.0
4346087.5,4096287.5,323.76872281423334,0.0,0.0,sensor_hq,323.76872281423334,0.0,0.0
4344487.5,4091512.5,329.78992634543647,0.0,0.0,sensor_hq,329.78992634543647,0.0,0.0
4348737.5,4094037.5,172.51560544806298,0.0,0.0,sensor_hq,172.51560544806298,0.0,0.0
4343937.5,4089887.5,395.4893152296365,0.0,0.0,sensor_hq,395.4893152296365,0.0,0.0
4344612.5,4094312.5,186.43484655643013,0.0,0.0,sensor_hq,186.43484655643013,0.0,0.0
4348612.5,4086112.5,23.573587865130023,0.0,0.0,sensor_hq,23.573587865130023,0.0,0.0
4350012.5,4086262.5,21.087073409854217,0.0,0.0,sensor_hq,21.087073409854217,0.0,0.0
4342112.5,4095462.5,319.3188482329102,0.0,0.0,sensor_hq,319.3188482329102,0.0,0.0
4347337.5,4087812.5,128.9563838281925,0.0,0.0,sensor_hq,128.9563838281925,0.0,0.0
4350937.5,4094962.5,309.91140184193154,0.0,0.0,sensor_hq,309.91140184193154,0.0,0.0
4349687.5,4096362.5,247.4801759520496,0.0,0.0,sensor_hq,247.4801759520496,0.0,0.0
4343637.5,4097512.5,348.88812996863027,0.0,0.0,sensor_hq,348.88812996863027,0.0,0.0
4343737.5,4097737.5,343.877085410312,0.0,0.0,sensor_hq,343.877085410312,0.0,0.0
4354987.5,4093712.5,162.0880707804233,0.0,0.0,sensor_hq,162.0880707804233,0.0,0.0
4355312.5,4097587.5,148.70699170715176,0.0,0.0,sensor_hq,148.70699170715176,0.0,0.0
4354787.5,4089412.5,23.81949943082394,0.0,0.0,sensor_hq,23.81949943082394,0.0,0.0
4342637.5,4097662.5,294.9444610992617,0.0,0.0,sensor_hq,294.9444610992617,0.0,0.0
4347612.5,4089862.5,33.27451082846501,0.0,0.0,sensor_hq,33.27451082846501,0.0,0.0
4350262.5,4089437.5,101.52491777085524,0.0,0.0,sensor_hq,101.52491777085524,0.0,0.0
4352262.5,4095787.5,262.08007822323896,0.0,0.0,sensor_hq,262.08007822323896,0.0,0.0
4350037.5,4090112.5,82.00764591703987,0.0,0.0,sensor_hq,82.00764591703987,0.0,0.0
4343537.5,4087862.5,315.4403793575623,0.0,0.0,sensor_hq,315.4403793575623,0.0,0.0
4348712.5,4092412.5,124.32801126282922,0.0,0.0,sensor_hq,124.32801126282922,0.0,0.0
4350737.5,4095737.5,292.9918438235185,0.0,0.0,sensor_hq,292.9918438235185,0.0,0.0
4354712.5,4093762.5,148.7494391998385,0.0,0.0,sensor_hq,148.7494391998385,0.0,0.0
4355762.5,4092187.5,95.49694157512708,0.0,0.0,sensor_hq,95.49694157512708,0.0,0.0
4346687.5,4092687.5,105.98663270614536,0.0,0.0,sensor_hq,105.98663270614536,0.0,0.0
4355337.5,4088862.5,16.634662528441268,0.0,0.0,sensor_hq,16.634662528441268,0.0,0.0
4346912.5,4094787.5,347.3438236522967,0.0,0.0,sensor_hq,347.3438236522967,0.0,0.0
4345687.5,4093287.5,137.45215129216507,0.0,0.0,sensor_hq,137.45215129216507,0.0,0.0
4348412.5,4098537.5,310.51849697505304,0.0,0.0,sensor_hq,310.51849697505304,0.0,0.0
4351862.5,4094237.5,230.93651646719488,0.0,0.0,sensor_hq,230.93651646719488,0.0,0.0
4353637.5,4085387.5,19.955109615911194,0.0,0.0,sensor_hq,19.955109615911194,0.0,0.0
4347162.5,4089562.5,84.87026946113461,0.0,0.0,sensor_hq,84.87026946113461,0.0,0.0
4346887.5,4087212.5,113.42712243123998,0.0,0.0,sensor_hq,113.42712243123998,0.0,0.0
4344537.5,4098412.5,310.0471793252963,0.0,0.0,sensor_hq,310.0471793252963,0.0,0.0
4351987.5,4095737.5,241.1700209138913,0.0,0.0,sensor_hq,241.1700209138913,0.0,0.0
4351262.5,4092087.5,122.48529869230252,0.0,0.0,sensor_hq,122.48529869230252,0.0,0.0
4346487.5,4089137.5,112.78651213995236,0.0,0.0,sensor_hq,112.78651213995236,0.0,0.0
4345837.5,4085837.5,249.3771822607602,0.0,0.0,sensor_hq,249.3771822607602,0.0,0.0
4347737.5,4086412.5,57.87223138641399,0.0,0.0,sensor_hq,57.87223138641399,0.0,0.0
4346137.5,4095087.5,361.1803646543708,0.0,0.0,sensor_hq,361.1803646543708,0.0,0.0
4349612.5,4094312.5,142.8708730277116,0.0,0.0,sensor_hq,142.8708730277116,0.0,0.0
4347937.5,4093412.5,255.09657044122912,0.0,0.0,sensor_hq,255.09657044122912,0.0,0.0
4347737.5,4091262.5,77.29097933552848,0.0,0.0,sensor_hq,77.29097933552848,0.0,0.0
4351837.5,4091912.5,137.21457594487816,0.0,0.0,sensor_hq,137.21457594487816,0.0,0.0
4353912.5,4096412.5,227.3860234956552,0.0,0.0,sensor_hq,227.3860234956552,0.0,0.0
4349012.5,4088912.5,45.37601604600605,0.0,0.0,sensor_hq,45.37601604600605,0.0,0.0
4351112.5,4090062.5,105.02443010952484,0.0,0.0,sensor_hq,105.02443010952484,0.0,0.0
4343162.5,4090237.5,398.6268647188431,0.0,0.0,sensor_hq,398.6268647188431,0.0,0.0
4346087.5,4095787.5,355.8329528848475,0.0,0.0,sensor_hq,355.8329528848475,0.0,0.0
4347462.5,4091437.5,77.20954317878929,0.0,0.0,sensor_hq,77.20954317878929,0.0,0.0
4343362.5,4088537.5,363.6786127273721,0.0,0.0,sensor_hq,363.6786127273721,0.0,0.0
4352862.5,4095962.5,239.0751458232492,0.0,0.0,sensor_hq,239.0751458232492,0.0,0.0
4349562.5,4093837.5,122.57292676991024,0.0,0.0,sensor_hq,122.57292676991024,0.0,0.0
4355562.5,4093012.5,125.4761466974904,0.0,0.0,sensor_hq,125.4761466974904,0.0,0.0
4349587.5,4098837.5,371.0603686165599,0.0,0.0,sensor_hq,371.0603686165599,0.0,0.0
4347462.5,4086587.5,104.90691139839248,0.0,0.0,sensor_hq,104.90691139839248,0.0,0.0
4345087.5,4088537.5,229.1610500263321,0.0,0.0,sensor_hq,229.1610500263321,0.0,0.0
4352712.5,4089037.5,46.91137437165698,0.0,0.0,sensor_hq,46.91137437165698,0.0,0.0
4349912.5,4090162.5,78.29788612196384,0.0,0.0,sensor_hq,78.29788612196384,0.0,0.0
4354087.5,4094437.5,119.8128653146759,0.0,0.0,sensor_hq,119.8128653146759,0.0,0.0
4348937.5,4097312.5,297.7097690177138,0.0,0.0,sensor_hq,297.7097690177138,0.0,0.0
4348612.5,4087937.5,51.37743460628072,0.0,0.0,sensor_hq,51.37743460628072,0.0,0.0
4349262.5,4099012.5,361.9229353445161,0.0,0.0,sensor_hq,361.9229353445161,0.0,0.0
4353062.5,4096837.5,280.3016863385276,0.0,0.0,sensor_hq,280.3016863385276,0.0,0.0
4352712.5,4098712.5,366.45950765593807,0.0,0.0,sensor_hq,366.45950765593807,0.0,0.0
4343012.5,4088562.5,333.5061253037628,0.0,0.0,sensor_hq,333.5061253037628,0.0,0.0
4347762.5,4098262.5,220.0903423320168,0.0,0.0,sensor_hq,220.0903423320168,0.0,0.0
4354737.5,4093162.5,146.89274583935062,0.0,0.0,sensor_hq,146.89274583935062,0.0,0.0
4343837.5,4086012.5,270.13508837984045,0.0,0.0,sensor_hq,270.13508837984045,0.0,0.0
4350287.5,4097037.5,366.5566805442416,0.0,0.0,sensor_hq,366.5566805442416,0.0,0.0
4346312.5,4089987.5,116.98470688858184,0.0,0.0,sensor_hq,116.98470688858184,0.0,0.0
4355487.5,4096562.5,144.9750058623031,0.0,0.0,sensor_hq,144.9750058623031,0.0,0.0
4346437.5,4088612.5,136.0039299651854,0.0,0.0,sensor_hq,136.0039299651854,0.0,0.0
4348737.5,4098562.5,353.4776152626688,0.0,0.0,sensor_hq,353.4776152626688,0.0,0.0
4344987.5,4091687.5,277.5026465251254,0.0,0.0,sensor_hq,277.5026465251254,0.0,0.0
4350487.5,4093862.5,295.78336360113434,0.0,0.0,sensor_hq,295.78336360113434,0.0,0.0
4344062.5,4085087.5,212.9931316591201,0.0,0.0,sensor_hq,212.9931316591201,0.0,0.0
4344712.5,4094737.5,276.10739301398417,0.0,0.0,sensor_hq,276.10739301398417,0.0,0.0
4355812.5,4095562.5,159.51677575982723,0.0,0.0,sensor_hq,159.51677575982723,0.0,0.0
4344637.5,4091912.5,359.2835958612878,0.0,0.0,sensor_hq,359.2835958612878,0.0,0.0
4346837.5,4086437.5,97.8474517798841,0.0,0.0,sensor_hq,97.8474517798841,0.0,0.0
4354112.5,4098087.5,231.85041071929905,0.0,0.0,sensor_hq,231.85041071929905,0.0,0.0
4349537.5,4094537.5,131.51533275468216,0.0,0.0,sensor_hq,131.51533275468216,0.0,0.0
4350437.5,4087937.5,14.879296527618166,0.0,0.0,sensor_hq,14.879296527618166,0.0,0.0
4345562.5,4089587.5,172.27513072585046,0.0,0.0,sensor_hq,172.27513072585046,0.0,0.0
4345862.5,4099012.5,281.0240959158258,0.0,0.0,sensor_hq,281.0240959158258,0.0,0.0
4343987.5,4091337.5,339.8626832463587,0.0,0.0,sensor_hq,339.8626832463587,0.0,0.0
4342787.5,4091637.5,380.662544380063,0.0,0.0,sensor_hq,380.662544380063,0.0,0.0
4348337.5,4097237.5,249.62570114248055,0.0,0.0,sensor_hq,249.62570114248055,0.0,0.0
4346737.5,4086787.5,101.15365826908209,0.0,0.0,sensor_hq,101.15365826908209,0.0,0.0
4342737.5,4090137.5,407.906098979475,0.0,0.0,sensor_hq,407.906098979475,0.0,0.0
4352612.5,4096812.5,392.95914827840846,0.0,0.0,sensor_hq,392.95914827840846,0.0,0.0
4354862.5,4092612.5,118.21559111663969,0.0,0.0,sensor_hq,118.21559111663969,0.0,0.0
4345487.5,4085912.5,234.4140817090344,0.0,0.0,sensor_hq,234.4140817090344,0.0,0.0
4346162.5,4085912.5,243.5934036710309,0.0,0.0,sensor_hq,243.5934036710309,0.0,0.0
4348887.5,4095937.5,226.5950315018272,0.0,0.0,sensor_hq,226.5950315018272,0.0,0.0
4348462.5,4088037.5,87.34737496630551,0.0,0.0,sensor_hq,87.34737496630551,0.0,0.0
4345912.5,4089862.5,174.97071661988724,0.0,0.0,sensor_hq,174.97071661988724,0.0,0.0
4351637.5,4094212.5,243.34103904048183,0.0,0.0,sensor_hq,243.34103904048183,0.0,0.0
4344912.5,4092362.5,264.580522730767,0.0,0.0,sensor_hq,264.580522730767,0.0,0.0
4347862.5,4092837.5,214.92316457872624,0.0,0.0,sensor_hq,214.92316457872624,0.0,0.0
4347812.5,4086412.5,56.22778203743578,0.0,0.0,sensor_hq,56.22778203743578,0.0,0.0
4347937.5,4094537.5,197.04332256835568,0.0,0.0,sensor_hq,197.04332256835568,0.0,0.0
4352412.5,4089387.5,42.9546723729777,0.0,0.0,sensor_hq,42.9546723729777,0.0,0.0
4354812.5,4091087.5,69.36351751288849,0.0,0.0,sensor_hq,69.36351751288849,0.0,0.0
4344437.5,4088037.5,289.1417810879408,0.0,0.0,sensor_hq,289.1417810879408,0.0,0.0
4349962.5,4088787.5,59.39747678175888,0.0,0.0,sensor_hq,59.39747678175888,0.0,0.0
4350162.5,4085237.5,40.1623061415125,0.0,0.0,sensor_hq,40.1623061415125,0.0,0.0
4347037.5,4093137.5,206.9151278495537,0.0,0.0,sensor_hq,206.9151278495537,0.0,0.0
4347762.5,4092137.5,123.2377736987303,0.0,0.0,sensor_hq,123.2377736987303,0.0,0.0
4347012.5,4088137.5,141.9266711539672,0.0,0.0,sensor_hq,141.9266711539672,0.0,0.0
4355912.5,4091337.5,66.99516351817954,0.0,0.0,sensor_hq,66.99516351817954,0.0,0.0
4344137.5,4088237.5,316.2985211898878,0.0,0.0,sensor_hq,316.2985211898878,0.0,0.0
4342537.5,4095387.5,389.1246341624483,0.0,0.0,sensor_hq,389.1246341624483,0.0,0.0
4355537.5,4089887.5,30.547434506988385,0.0,0.0,sensor_hq,30.547434506988385,0.0,0.0
4348937.5,4090462.5,56.82311864994374,0.0,0.0,sensor_hq,56.82311864994374,0.0,0.0
4344662.5,4088987.5,395.9400727527443,0.0,0.0,sensor_hq,395.9400727527443,0.0,0.0
4345787.5,4096012.5,356.631243016534,0.0,0.0,sensor_hq,356.631243016534,0.0,0.0
4348512.5,4086412.5,76.07215724582612,0.0,0.0,sensor_hq,76.07215724582612,0.0,0.0
4353862.5,4094862.5,149.34753942648896,0.0,0.0,sensor_hq,149.34753942648896,0.0,0.0
4344712.5,4090637.5,305.7759400476924,0.0,0.0,sensor_hq,305.7759400476924,0.0,0.0
4354637.5,4088512.5,8.095670906230161,0.0,0.0,sensor_hq,8.095670906230161,0.0,0.0
4352762.5,4088262.5,30.49359761227535,0.0,0.0,sensor_hq,30.49359761227535,0.0,0.0
4347262.5,4088237.5,141.96963229289105,0.0,0.0,sensor_hq,141.96963229289105,0.0,0.0
4352462.5,4090662.5,73.35794444366225,0.0,0.0,sensor_hq,73.35794444366225,0.0,0.0
4346912.5,4089087.5,124.17249296648806,0.0,0.0,sensor_hq,124.17249296648806,0.0,0.0
4346762.5,4087812.5,140.53031865811414,0.0,0.0,sensor_hq,140.53031865811414,0.0,0.0
4351112.5,4097287.5,396.3487653336212,0.0,0.0,sensor_hq,396.3487653336212,0.0,0.0
4346962.5,4092462.5,127.9470212958192,0.0,0.0,sensor_hq,127.9470212958192,0.0,0.0
4346287.5,4096262.5,304.9190466842511,0.0,0.0,sensor_hq,304.9190466842511,0.0,0.0
4346812.5,4085212.5,84.96038761648542,0.0,0.0,sensor_hq,84.96038761648542,0.0,0.0
4343187.5,4087262.5,296.54263500088103,0.0,0.0,sensor_hq,296.54263500088103,0.0,0.0
4347162.5,4085887.5,66.90000443332559,0.0,0.0,sensor_hq,66.90000443332559,0.0,0.0
4355262.5,4096187.5,177.14490580819603,0.0,0.0,sensor_hq,177.14490580819603,0.0,0.0
4347062.5,4093337.5,294.0270679105947,0.0,0.0,sensor_hq,294.0270679105947,0.0,0.0
4347262.5,4098687.5,212.07620484581872,0.0,0.0,sensor_hq,212.07620484581872,0.0,0.0
4346562.5,4088437.5,131.65828781257227,0.0,0.0,sensor_hq,131.65828781257227,0.0,0.0
4351587.5,4089562.5,60.68948692940728,0.0,0.0,sensor_hq,60.68948692940728,0.0,0.0
4351012.5,4090862.5,112.47165665866147,0.0,0.0,sensor_hq,112.47165665866147,0.0,0.0
4346362.5,4096112.5,299.45976449903304,0.0,0.0,sensor_hq,299.45976449903304,0.0,0.0
4345837.5,4094312.5,316.1821468694606,0.0,0.0,sensor_hq,316.1821468694606,0.0,0.0
4355587.5,4088537.5,13.145115793088612,0.0,0.0,sensor_hq,13.145115793088612,0.0,0.0
4346412.5,4095437.5,320.8204293138693,0.0,0.0,sensor_hq,320.8204293138693,0.0,0.0
4350987.5,4098687.5,436.01383504013376,0.0,0.0,sensor_hq,436.01383504013376,0.0,0.0
4345787.5,4093412.5,180.81427770772493,0.0,0.0,sensor_hq,180.81427770772493,0.0,0.0
4348662.5,4087437.5,40.85390320595215,0.0,0.0,sensor_hq,40.85390320595215,0.0,0.0
4345837.5,4091187.5,216.769924482348,0.0,0.0,sensor_hq,216.769924482348,0.0,0.0
4348912.5,4090337.5,51.2861048286609,0.0,0.0,sensor_hq,51.2861048286609,0.0,0.0
4355462.5,4088137.5,11.181394773808824,0.0,0.0,sensor_hq,11.181394773808824,0.0,0.0
4347187.5,4092012.5,105.67544497121366,0.0,0.0,sensor_hq,105.67544497121366,0.0,0.0
4353137.5,4095612.5,197.66345709968985,0.0,0.0,sensor_hq,197.66345709968985,0.0,0.0
4346387.5,4094287.5,354.7833528759672,0.0,0.0,sensor_hq,354.7833528759672,0.0,0.0
4355112.5,4086762.5,24.697270451120264,0.0,0.0,sensor_hq,24.697270451120264,0.0,0.0
4355787.5,4088562.5,12.983744723777678,0.0,0.0,sensor_hq,12.983744723777678,0.0,0.0
4355687.5,4094287.5,149.0007889386046,0.0,0.0,sensor_hq,149.0007889386046,0.0,0.0
4342962.5,4095712.5,297.3446102375834,0.0,0.0,sensor_hq,297.3446102375834,0.0,0.0
4345162.5,4095812.5,396.0950416124088,0.0,0.0,sensor_hq,396.0950416124088,0.0,0.0
4355312.5,4092737.5,118.83259385730403,0.0,0.0,sensor_hq,118.83259385730403,0.0,0.0
4355462.5,4090362.5,56.6790194130231,0.0,0.0,sensor_hq,56.6790194130231,0.0,0.0
4343362.5,4098462.5,365.5490309956562,0.0,0.0,sensor_hq,365.5490309956562,0.0,0.0
4342912.5,4092162.5,354.05663495532434,0.0,0.0,sensor_hq,354.05663495532434,0.0,0.0
4350437.5,4095037.5,261.9341379507891,0.0,0.0,sensor_hq,261.9341379507891,0.0,0.0
4351512.5,4094912.5,220.8748007180552,0.0,0.0,sensor_hq,220.8748007180552,0.0,0.0
4344087.5,4091912.5,349.2592742632282,0.0,0.0,sensor_hq,349.2592742632282,0.0,0.0
4354387.5,4090112.5,57.766075134158,0.0,0.0,sensor_hq,57.766075134158,0.0,0.0
4355662.5,4090537.5,67.41691901795767,0.0,0.0,sensor_hq,67.41691901795767,0.0,0.0
4345312.5,4090737.5,134.39169744746366,0.0,0.0,sensor_hq,134.39169744746366,0.0,0.0
4347412.5,4093487.5,266.968122069937,0.0,0.0,sensor_hq,266.968122069937,0.0,0.0
4345137.5,4087937.5,266.0758860605588,0.0,0.0,sensor_hq,266.0758860605588,0.0,0.0
4348812.5,4087562.5,34.49639167812515,0.0,0.0,sensor_hq,34.49639167812515,0.0,0.0
4346387.5,4091587.5,72.5601573982407,0.0,0.0,sensor_hq,72.5601573982407,0.0,0.0
4355237.5,4089887.5,37.43896576285943,0.0,0.0,sensor_hq,37.43896576285943,0.0,0.0
4342187.5,4093787.5,323.5649646895554,0.0,0.0,sensor_hq,323.5649646895554,0.0,0.0
4342537.5,4085812.5,372.2504451547235,0.0,0.0,sensor_hq,372.2504451547235,0.0,0.0
4343987.5,4095637.5,173.4210353550021,0.0,0.0,sensor_hq,173.4210353550021,0.0,0.0
4348862.5,4095462.5,168.52278200881184,0.0,0.0,sensor_hq,168.52278200881184,0.0,0.0
4352287.5,4097637.5,323.9154259390156,0.0,0.0,sensor_hq,323.9154259390156,0.0,0.0
4347162.5,4091412.5,66.31699078218968,0.0,0.0,sensor_hq,66.31699078218968,0.0,0.0
4352512.5,4090337.5,64.31024688047174,0.0,0.0,sensor_hq,64.31024688047174,0.0,0.0
4344462.5,4097712.5,373.9560868679162,0.0,0.0,sensor_hq,373.9560868679162,0.0,0.0
4351162.5,4097137.5,393.5837856624999,0.0,0.0,sensor_hq,393.5837856624999,0.0,0.0
4346737.5,4097687.5,179.9737067113539,0.0,0.0,sensor_hq,179.9737067113539,0.0,0.0
4355512.5,4098362.5,154.35897975006003,0.0,0.0,sensor_hq,154.35897975006003,0.0,0.0
4349812.5,4097887.5,255.2133496793076,0.0,0.0,sensor_hq,255.2133496793076,0.0,0.0
4345137.5,4098587.5,208.7919167773184,0.0,0.0,sensor_hq,208.7919167773184,0.0,0.0
4350712.5,4097162.5,413.0782712442629,0.0,0.0,sensor_hq,413.0782712442629,0.0,0.0
4350962.5,4095287.5,268.07645074738906,0.0,0.0,sensor_hq,268.07645074738906,0.0,0.0
4348462.5,4098587.5,326.1054932657162,0.0,0.0,sensor_hq,326.1054932657162,0.0,0.0
4342362.5,4098762.5,268.01842123495265,0.0,0.0,sensor_hq,268.01842123495265,0.0,0.0
4345312.5,4089737.5,197.77612846865875,0.0,0.0,sensor_hq,197.77612846865875,0.0,0.0
4344562.5,4089462.5,413.40297997339576,0.0,0.0,sensor_hq,413.40297997339576,0.0,0.0
4344962.5,4095937.5,419.4328372278207,0.0,0.0,sensor_hq,419.4328372278207,0.0,0.0
4346387.5,4086687.5,131.90189771983177,0.0,0.0,sensor_hq,131.90189771983177,0.0,0.0
4342137.5,4087462.5,319.28947666914627,0.0,0.0,sensor_hq,319.28947666914627,0.0,0.0
4344187.5,4096787.5,336.36189933635325,0.0,0.0,sensor_hq,336.36189933635325,0.0,0.0
4348212.5,4096787.5,203.5171655904961,0.0,0.0,sensor_hq,203.5171655904961,0.0,0.0
4352962.5,4092987.5,102.28853479416117,0.0,0.0,sensor_hq,102.28853479416117,0.0,0.0
4353662.5,4095962.5,218.44210830784672,0.0,0.0,sensor_hq,218.44210830784672,0.0,0.0
4353987.5,4092337.5,94.58717872195616,0.0,0.0,sensor_hq,94.58717872195616,0.0,0.0
4344737.5,4094612.5,271.4007558060015,0.0,0.0,sensor_hq,271.4007558060015,0.0,0.0
4349762.5,4085187.5,17.86547871107755,0.0,0.0,sensor_hq,17.86547871107755,0.0,0.0
4342737.5,4087862.5,305.1201031196829,0.0,0.0,sensor_hq,305.1201031196829,0.0,0.0
4345287.5,4095962.5,389.50588981111736,0.0,0.0,sensor_hq,389.50588981111736,0.0,0.0
4345312.5,4093337.5,128.51967319818095,0.0,0.0,sensor_hq,128.51967319818095,0.0,0.0
4346137.5,4092537.5,81.04239022805466,0.0,0.0,sensor_hq,81.04239022805466,0.0,0.0
4355487.5,4098112.5,155.97539826985707,0.0,0.0,sensor_hq,155.97539826985707,0.0,0.0
4348437.5,4086587.5,99.66856978655407,0.0,0.0,sensor_hq,99.66856978655407,0.0,0.0
4351437.5,4089837.5,64.00602889997089,0.0,0.0,sensor_hq,64.00602889997089,0.0,0.0
4355462.5,4098337.5,151.0792032606619,0.0,0.0,sensor_hq,151.0792032606619,0.0,0.0
4351587.5,4094812.5,208.21340326557464,0.0,0.0,sensor_hq,208.21340326557464,0.0,0.0
4354687.5,4098337.5,214.4166174013752,0.0,0.0,sensor_hq,214.4166174013752,0.0,0.0
4346762.5,4094462.5,345.8220675687023,0.0,0.0,sensor_hq,345.8220675687023,0.0,0.0
4344162.5,4094562.5,174.63335397721158,0.0,0.0,sensor_hq,174.63335397721158,0.0,0.0
4348162.5,4090062.5,36.12796475553479,0.0,0.0,sensor_hq,36.12796475553479,0.0,0.0
4343637.5,4088037.5,341.1402238733253,0.0,0.0,sensor_hq,341.1402238733253,0.0,0.0
4349087.5,4089287.5,77.88883819786378,0.0,0.0,sensor_hq,77.88883819786378,0.0,0.0
4351862.5,4089437.5,37.19567539691679,0.0,0.0,sensor_hq,37.19567539691679,0.0,0.0
4344537.5,4095812.5,361.1620623371381,0.0,0.0,sensor_hq,361.1620623371381,0.0,0.0
4342737.5,4093537.5,313.8310538319787,0.0,0.0,sensor_hq,313.8310538319787,0.0,0.0
